Thu Jan 31 14:00:08 CST 2019 Starting regionserver on hadoop02
core file size          (blocks, -c) 0
2019-01-31 14:00:21,473 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5c7c130b-SendThread(hadoop01:2181)] zookeeper.ClientCnxn: Opening socket connection to server hadoop01/172.16.18.13:2181. Will not attempt to authenticate using SASL (unknown error)
2019-01-31 14:00:21,474 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5c7c130b-SendThread(hadoop01:2181)] zookeeper.ClientCnxn: Socket connection established to hadoop01/172.16.18.13:2181, initiating session
2019-01-31 14:00:21,477 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5c7c130b-SendThread(hadoop01:2181)] zookeeper.ClientCnxn: Session establishment complete on server hadoop01/172.16.18.13:2181, sessionid = 0x10012bb627f00a0, negotiated timeout = 40000
2019-01-31 14:00:21,478 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-1] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.hbase.index.Indexer from HTD of SYSTEM.LOG successfully.
2019-01-31 14:00:21,478 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-1] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.GroupedAggregateRegionObserver from HTD of SYSTEM.LOG successfully.
2019-01-31 14:00:21,478 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-1] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.ServerCachingEndpointImpl from HTD of SYSTEM.LOG successfully.
2019-01-31 14:00:21,478 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-1] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.ScanRegionObserver from HTD of SYSTEM.LOG successfully.
2019-01-31 14:00:21,479 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-0] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.UngroupedAggregateRegionObserver from HTD of SYSTEM.LOG successfully.
2019-01-31 14:00:21,485 INFO  [StoreOpener-cf6a9cf1d2cb91ce2d3f292d6f885c94-1] hfile.CacheConfig: Created cacheConfig for 0: blockCache=LruBlockCache{blockCount=20, currentSize=736.13 KB, freeSize=786.78 MB, maxSize=787.50 MB, heapSize=736.13 KB, minSize=748.13 MB, minFactor=0.95, multiSize=374.06 MB, multiFactor=0.5, singleSize=187.03 MB, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2019-01-31 14:00:21,486 INFO  [StoreOpener-cf6a9cf1d2cb91ce2d3f292d6f885c94-1] compactions.CompactionConfiguration: size [128 MB, 8.00 EB, 8.00 EB); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000; tiered compaction: max_age 9223372036854775807, incoming window min 6, compaction policy for tiered window org.apache.hadoop.hbase.regionserver.compactions.ExploringCompactionPolicy, single output for minor true, compaction window factory org.apache.hadoop.hbase.regionserver.compactions.ExponentialCompactionWindowFactory
2019-01-31 14:00:21,487 INFO  [StoreOpener-cf6a9cf1d2cb91ce2d3f292d6f885c94-1] regionserver.HStore: Store=0,  memstore type=DefaultMemStore, storagePolicy=HOT, verifyBulkLoads=false, parallelPutCountPrintThreshold=50, encoding=FAST_DIFF, compression=NONE
2019-01-31 14:00:21,498 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-0] regionserver.HRegion: Opened cf6a9cf1d2cb91ce2d3f292d6f885c94; next sequenceid=17
2019-01-31 14:00:21,503 INFO  [PostOpenDeployTasks:cf6a9cf1d2cb91ce2d3f292d6f885c94] regionserver.HRegionServer: Post open deploy tasks for SYSTEM.LOG,\x1C\x00\x00\x00,1548137049643.cf6a9cf1d2cb91ce2d3f292d6f885c94.
2019-01-31 14:00:21,522 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-1] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.UngroupedAggregateRegionObserver from HTD of SYSTEM.LOG successfully.
2019-01-31 14:00:21,529 INFO  [StoreOpener-6ec6e1233dcbbfb8d5ac73c34956a2bd-1] hfile.CacheConfig: Created cacheConfig for 0: blockCache=LruBlockCache{blockCount=20, currentSize=736.13 KB, freeSize=786.78 MB, maxSize=787.50 MB, heapSize=736.13 KB, minSize=748.13 MB, minFactor=0.95, multiSize=374.06 MB, multiFactor=0.5, singleSize=187.03 MB, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2019-01-31 14:00:21,532 INFO  [StoreOpener-6ec6e1233dcbbfb8d5ac73c34956a2bd-1] compactions.CompactionConfiguration: size [128 MB, 8.00 EB, 8.00 EB); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000; tiered compaction: max_age 9223372036854775807, incoming window min 6, compaction policy for tiered window org.apache.hadoop.hbase.regionserver.compactions.ExploringCompactionPolicy, single output for minor true, compaction window factory org.apache.hadoop.hbase.regionserver.compactions.ExponentialCompactionWindowFactory
2019-01-31 14:00:21,533 INFO  [StoreOpener-6ec6e1233dcbbfb8d5ac73c34956a2bd-1] regionserver.HStore: Store=0,  memstore type=DefaultMemStore, storagePolicy=HOT, verifyBulkLoads=false, parallelPutCountPrintThreshold=50, encoding=FAST_DIFF, compression=NONE
2019-01-31 14:00:21,539 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-1] regionserver.HRegion: Opened 6ec6e1233dcbbfb8d5ac73c34956a2bd; next sequenceid=17
2019-01-31 14:00:21,541 INFO  [PostOpenDeployTasks:6ec6e1233dcbbfb8d5ac73c34956a2bd] regionserver.HRegionServer: Post open deploy tasks for SYSTEM.LOG,\x11\x00\x00\x00,1548137049643.6ec6e1233dcbbfb8d5ac73c34956a2bd.
2019-01-31 14:00:22,594 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.MetaDataRegionObserver from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,594 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.hadoop.hbase.coprocessor.MultiRowMutationEndpoint from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,643 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] coprocessor.MetaDataEndpointImpl: Starting Tracing-Metrics Systems
2019-01-31 14:00:22,681 WARN  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] metrics.Metrics: Phoenix metrics2/tracing sink was not started. Should be it be?
2019-01-31 14:00:22,681 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.MetaDataEndpointImpl from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,682 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.GroupedAggregateRegionObserver from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,682 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.ServerCachingEndpointImpl from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,682 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.ScanRegionObserver from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,714 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.phoenix.coprocessor.UngroupedAggregateRegionObserver from HTD of SYSTEM.CATALOG successfully.
2019-01-31 14:00:22,720 INFO  [StoreOpener-6ad35f07b9732e50cf077c15aaa7d112-1] hfile.CacheConfig: Created cacheConfig for 0: blockCache=LruBlockCache{blockCount=20, currentSize=736.13 KB, freeSize=786.78 MB, maxSize=787.50 MB, heapSize=736.13 KB, minSize=748.13 MB, minFactor=0.95, multiSize=374.06 MB, multiFactor=0.5, singleSize=187.03 MB, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2019-01-31 14:00:22,721 INFO  [StoreOpener-6ad35f07b9732e50cf077c15aaa7d112-1] compactions.CompactionConfiguration: size [128 MB, 8.00 EB, 8.00 EB); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000; tiered compaction: max_age 9223372036854775807, incoming window min 6, compaction policy for tiered window org.apache.hadoop.hbase.regionserver.compactions.ExploringCompactionPolicy, single output for minor true, compaction window factory org.apache.hadoop.hbase.regionserver.compactions.ExponentialCompactionWindowFactory
2019-01-31 14:00:22,730 INFO  [StoreOpener-6ad35f07b9732e50cf077c15aaa7d112-1] regionserver.HStore: Store=0,  memstore type=DefaultMemStore, storagePolicy=HOT, verifyBulkLoads=false, parallelPutCountPrintThreshold=50, encoding=FAST_DIFF, compression=NONE
2019-01-31 14:00:22,736 INFO  [RS_OPEN_PRIORITY_REGION-regionserver/hadoop02:16020-2] regionserver.HRegion: Opened 6ad35f07b9732e50cf077c15aaa7d112; next sequenceid=34
2019-01-31 14:00:22,784 INFO  [PostOpenDeployTasks:6ad35f07b9732e50cf077c15aaa7d112] regionserver.HRegionServer: Post open deploy tasks for SYSTEM.CATALOG,,1548137041063.6ad35f07b9732e50cf077c15aaa7d112.
2019-01-31 14:00:30,183 INFO  [HBase-Metrics2-1] impl.GlobalMetricRegistriesAdapter: Registering RegionServer,sub=Coprocessor.Region.CP_org.apache.phoenix.coprocessor.MetaDataRegionObserver Metrics about HBase RegionObservers
2019-01-31 14:00:30,183 INFO  [HBase-Metrics2-1] impl.GlobalMetricRegistriesAdapter: Registering RegionServer,sub=Coprocessor.Region.CP_org.apache.phoenix.coprocessor.MetaDataEndpointImpl Metrics about HBase RegionObservers
2019-01-31 14:01:20,130 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x74449d8e] zookeeper.ZooKeeper: Session: 0x10012bb627f0094 closed
2019-01-31 14:01:20,130 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x74449d8e-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f0094
2019-01-31 14:01:20,133 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x62f53e65] zookeeper.ZooKeeper: Session: 0x10012bb627f0095 closed
2019-01-31 14:01:20,133 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x62f53e65-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f0095
2019-01-31 14:01:20,134 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x59f54c56] zookeeper.ZooKeeper: Session: 0x30012bb5d680089 closed
2019-01-31 14:01:20,134 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x59f54c56-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x30012bb5d680089
2019-01-31 14:01:20,141 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x01cae8e2] zookeeper.ZooKeeper: Session: 0x20012bb61d60095 closed
2019-01-31 14:01:20,142 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x01cae8e2-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20012bb61d60095
2019-01-31 14:01:20,504 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x79e45864] zookeeper.ZooKeeper: Session: 0x20012bb61d60096 closed
2019-01-31 14:01:20,504 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x79e45864-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20012bb61d60096
2019-01-31 14:01:20,521 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x3cec894d] zookeeper.ZooKeeper: Session: 0x30012bb5d68008c closed
2019-01-31 14:01:20,522 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x3cec894d-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x30012bb5d68008c
2019-01-31 14:01:20,713 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x1872c96f] zookeeper.ZooKeeper: Session: 0x10012bb627f0097 closed
2019-01-31 14:01:20,713 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x1872c96f-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f0097
2019-01-31 14:01:20,806 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x6ea76922] zookeeper.ZooKeeper: Session: 0x30012bb5d68008d closed
2019-01-31 14:01:20,806 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x6ea76922-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x30012bb5d68008d
2019-01-31 14:01:20,886 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x55305255] zookeeper.ZooKeeper: Session: 0x10012bb627f0098 closed
2019-01-31 14:01:20,886 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x55305255-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f0098
2019-01-31 14:01:20,985 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x09710e76] zookeeper.ZooKeeper: Session: 0x10012bb627f009a closed
2019-01-31 14:01:20,985 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x09710e76-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f009a
2019-01-31 14:01:21,046 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x51238857] zookeeper.ZooKeeper: Session: 0x10012bb627f009b closed
2019-01-31 14:01:21,046 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x51238857-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f009b
2019-01-31 14:01:21,110 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x03303122] zookeeper.ZooKeeper: Session: 0x20012bb61d60099 closed
2019-01-31 14:01:21,110 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x03303122-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20012bb61d60099
2019-01-31 14:01:21,202 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5570eb63] zookeeper.ZooKeeper: Session: 0x20012bb61d6009a closed
2019-01-31 14:01:21,203 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5570eb63-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20012bb61d6009a
2019-01-31 14:01:21,276 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x65453ace] zookeeper.ZooKeeper: Session: 0x10012bb627f009d closed
2019-01-31 14:01:21,276 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x65453ace-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f009d
2019-01-31 14:01:21,333 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x4de54a84] zookeeper.ZooKeeper: Session: 0x10012bb627f009e closed
2019-01-31 14:01:21,333 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x4de54a84-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f009e
2019-01-31 14:01:21,420 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x679ee8d6] zookeeper.ZooKeeper: Session: 0x20012bb61d6009b closed
2019-01-31 14:01:21,420 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x679ee8d6-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20012bb61d6009b
2019-01-31 14:01:21,479 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5c7c130b] zookeeper.ZooKeeper: Session: 0x10012bb627f00a0 closed
2019-01-31 14:01:21,479 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x5c7c130b-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x10012bb627f00a0
2019-01-31 14:01:23,792 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x1adb97ff] zookeeper.ZooKeeper: Session: 0x20012bb61d60094 closed
2019-01-31 14:01:23,792 INFO  [ReadOnlyZKClient-hadoop01:2181,hadoop02:2181,hadoop03:2181@0x1adb97ff-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20012bb61d60094
2019-01-31 14:05:11,060 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=767.46 KB, freeSize=786.75 MB, max=787.50 MB, blockCount=22, accesses=66, hits=44, hitRatio=66.67%, , cachingAccesses=66, cachingHits=44, cachingHitsRatio=66.67%, evictions=29, evicted=0, evictedPerRun=0.0
2019-01-31 14:05:24,036 INFO  [regionserver/hadoop02:16020.Chore.1] regionserver.HRegionServer: MemstoreFlusherChore requesting flush of hbase:meta,,1.1588230740 because info has an old edit so flush to free WALs after random delay 81226 ms
2019-01-31 14:06:45,265 INFO  [MemStoreFlusher.0] regionserver.HRegion: Flushing 3/3 column families, dataSize=39.55 KB heapSize=64.77 KB
2019-01-31 14:06:45,372 INFO  [MemStoreFlusher.0] regionserver.DefaultStoreFlusher: Flushed memstore data size=39.55 KB at sequenceid=641 (bloomFilter=false), to=hdfs://hadoop01:9000/hbase/data/hbase/meta/1588230740/.tmp/info/d009e027f0554c5692ac3c79757cc55f
2019-01-31 14:06:45,415 INFO  [MemStoreFlusher.0] regionserver.HStore: Added hdfs://hadoop01:9000/hbase/data/hbase/meta/1588230740/info/d009e027f0554c5692ac3c79757cc55f, entries=336, sequenceid=641, filesize=45.8 K
2019-01-31 14:06:45,425 INFO  [MemStoreFlusher.0] regionserver.HRegion: Finished flush of dataSize ~39.55 KB/40502, heapSize ~64.37 KB/65912, currentSize=0 B/0 for 1588230740 in 160ms, sequenceid=641, compaction requested=true
2019-01-31 14:06:45,443 INFO  [regionserver/hadoop02:16020-shortCompactions-1548914805430] regionserver.HRegion: Starting compaction of info in hbase:meta,,1.1588230740
2019-01-31 14:06:45,444 INFO  [regionserver/hadoop02:16020-shortCompactions-1548914805430] regionserver.HStore: Starting compaction of [hdfs://hadoop01:9000/hbase/data/hbase/meta/1588230740/info/4621fb76e0214b87a3a2d8b1ff5c053a, hdfs://hadoop01:9000/hbase/data/hbase/meta/1588230740/info/8ef3a7f6df8a4435a68d9c0e993304c2, hdfs://hadoop01:9000/hbase/data/hbase/meta/1588230740/info/d009e027f0554c5692ac3c79757cc55f] into tmpdir=hdfs://hadoop01:9000/hbase/data/hbase/meta/1588230740/.tmp, totalSize=188.5 K
2019-01-31 14:06:45,488 INFO  [regionserver/hadoop02:16020-shortCompactions-1548914805430] throttle.PressureAwareThroughputController: 1588230740#info#compaction#1 average throughput is 5.10 MB/second, slept 0 time(s) and total slept time is 0 ms. 0 active operations remaining, total limit is 10.00 MB/second
2019-01-31 14:06:45,526 INFO  [regionserver/hadoop02:16020-shortCompactions-1548914805430] regionserver.HStore: Completed compaction of 3 (all) file(s) in info of 1588230740 into c96c7c6df4384467bfe477c3e0adc0a1(size=97.1 K), total size for store is 97.1 K. This selection was in queue for 0sec, and took 0sec to execute.
2019-01-31 14:06:45,526 INFO  [regionserver/hadoop02:16020-shortCompactions-1548914805430] regionserver.CompactSplit: Completed compaction region=hbase:meta,,1.1588230740, storeName=info, priority=13, startTime=1548914805430; duration=0sec
